med.orarie NO2 [ug/m3] staz.** GIARDINI MARGHERITA

aaaa mm gg hh        NO2
2014 03 18 13       50.0
2014 03 18 14       48.0
2014 03 18 15       30.0
2014 03 18 16       34.0
2014 03 18 17       43.0
2014 03 18 18       53.0
2014 03 18 19       56.0
2014 03 18 20       55.0
2014 03 18 21       55.0
2014 03 18 22       44.0
2014 03 18 23       55.0
2014 03 19 00       22.0
2014 03 19 01    -9999.0
2014 03 19 02        7.0
2014 03 19 03       15.0
2014 03 19 04       20.0
2014 03 19 05       27.0
2014 03 19 06       32.0
2014 03 19 07       37.0
2014 03 19 08       50.0
2014 03 19 09       62.0
2014 03 19 10       61.0
2014 03 19 11       56.0
2014 03 19 12       36.0
2014 03 19 13       20.0
2014 03 19 14       15.0
2014 03 19 15       20.0
2014 03 19 16       23.0
2014 03 19 17       30.0
2014 03 19 18       35.0
2014 03 19 19       39.0
2014 03 19 20       51.0
2014 03 19 21       59.0
2014 03 19 22       53.0
2014 03 19 23       44.0
2014 03 20 00       39.0
2014 03 20 01    -9999.0
2014 03 20 02       37.0
2014 03 20 03       36.0
2014 03 20 04       36.0
2014 03 20 05       41.0
2014 03 20 06       41.0
2014 03 20 07       43.0
2014 03 20 08       48.0
2014 03 20 09       56.0
2014 03 20 10       61.0
2014 03 20 11       48.0
2014 03 20 12       38.0
2014 03 20 13       28.0
2014 03 20 14       23.0
2014 03 20 15       21.0
2014 03 20 16       24.0
2014 03 20 17       26.0
2014 03 20 18       36.0
2014 03 20 19       47.0
2014 03 20 20       54.0
2014 03 20 21       60.0
2014 03 20 22       57.0
2014 03 20 23       53.0
2014 03 21 00       46.0
2014 03 21 01    -9999.0
2014 03 21 02       45.0
2014 03 21 03       41.0
2014 03 21 04       36.0
2014 03 21 05       39.0
2014 03 21 06       39.0
2014 03 21 07       35.0
2014 03 21 08       24.0
2014 03 21 09       25.0
2014 03 21 10       34.0
2014 03 21 11       44.0
2014 03 21 12       42.0
2014 03 21 13       37.0
2014 03 21 14       38.0
2014 03 21 15       41.0
2014 03 21 16       34.0
2014 03 21 17       35.0
2014 03 21 18       39.0
2014 03 21 19       51.0
2014 03 21 20       56.0
2014 03 21 21       38.0
2014 03 21 22        7.0
2014 03 21 23        5.0
2014 03 22 00        6.0
2014 03 22 01    -9999.0
2014 03 22 02        5.0
2014 03 22 03       13.0
2014 03 22 04       27.0
2014 03 22 05       30.0
2014 03 22 06       30.0
2014 03 22 07       36.0
2014 03 22 08       44.0
2014 03 22 09       30.0
2014 03 22 10       11.0
2014 03 22 11       35.0
2014 03 22 12       41.0
2014 03 22 13       12.0
2014 03 22 14        4.0
2014 03 22 15        3.0
2014 03 22 16        4.0
2014 03 22 17        5.0
2014 03 22 18        9.0
2014 03 22 19       12.0
2014 03 22 20       13.0
2014 03 22 21        6.0
2014 03 22 22        5.0
2014 03 22 23       16.0
2014 03 23 00       13.0
2014 03 23 01    -9999.0
2014 03 23 02        8.0
2014 03 23 03        4.0
2014 03 23 04        7.0
2014 03 23 05       10.0
2014 03 23 06        6.0
2014 03 23 07        9.0
2014 03 23 08       11.0
2014 03 23 09       16.0
2014 03 23 10       16.0
2014 03 23 11       11.0
2014 03 23 12        3.0
2014 03 23 13        4.0
2014 03 23 14        2.0
2014 03 23 15        3.0
2014 03 23 16        3.0
2014 03 23 17        5.0
2014 03 23 18        5.0
2014 03 23 19        9.0
2014 03 23 20        6.0
2014 03 23 21        6.0
2014 03 23 22        4.0
2014 03 23 23        8.0
2014 03 24 00       25.0
2014 03 24 01    -9999.0
2014 03 24 02       36.0
2014 03 24 03       27.0
2014 03 24 04       26.0
2014 03 24 05       22.0
2014 03 24 06       18.0
2014 03 24 07       19.0
2014 03 24 08       20.0
2014 03 24 09       23.0
2014 03 24 10       43.0
2014 03 24 11       44.0
2014 03 24 12       29.0
2014 03 24 13       44.0
2014 03 24 14       56.0
2014 03 24 15       60.0
2014 03 24 16       63.0
2014 03 24 17       65.0
2014 03 24 18       71.0
2014 03 24 19       81.0
2014 03 24 20       52.0
2014 03 24 21       49.0
2014 03 24 22       71.0
2014 03 24 23       27.0
2014 03 25 00       14.0
2014 03 25 01    -9999.0
2014 03 25 02       38.0
2014 03 25 03       55.0
2014 03 25 04       63.0
2014 03 25 05       66.0
2014 03 25 06       62.0
2014 03 25 07       66.0
2014 03 25 08       80.0
2014 03 25 09       83.0
2014 03 25 10       74.0
2014 03 25 11       47.0
2014 03 25 12       41.0
2014 03 25 13       37.0
2014 03 25 14       42.0
2014 03 25 15       55.0
2014 03 25 16       48.0
2014 03 25 17       44.0
2014 03 25 18       53.0
2014 03 25 19       71.0
2014 03 25 20       75.0
2014 03 25 21       79.0
2014 03 25 22       82.0
2014 03 25 23       87.0
2014 03 26 00       89.0
2014 03 26 01    -9999.0
2014 03 26 02       76.0
2014 03 26 03       79.0
2014 03 26 04       79.0
2014 03 26 05       75.0
2014 03 26 06       72.0
2014 03 26 07       82.0
2014 03 26 08       84.0
2014 03 26 09       85.0
2014 03 26 10       77.0
2014 03 26 11       68.0
2014 03 26 12       65.0
2014 03 26 13       51.0
2014 03 26 14       53.0
2014 03 26 15       56.0
2014 03 26 16       52.0
2014 03 26 17       58.0
2014 03 26 18       72.0
2014 03 26 19       82.0
2014 03 26 20       86.0
2014 03 26 21       75.0
2014 03 26 22       71.0
2014 03 26 23       65.0
2014 03 27 00       70.0
2014 03 27 01    -9999.0
2014 03 27 02       84.0
2014 03 27 03       85.0
2014 03 27 04       82.0
2014 03 27 05       79.0
2014 03 27 06       69.0
2014 03 27 07       67.0
2014 03 27 08       76.0
2014 03 27 09       77.0
2014 03 27 10       76.0
2014 03 27 11       66.0
2014 03 27 12       58.0
2014 03 27 13       51.0
2014 03 27 14       43.0
2014 03 27 15       43.0
2014 03 27 16       43.0
2014 03 27 17       55.0
2014 03 27 18       70.0
2014 03 27 19       82.0
2014 03 27 20       83.0
2014 03 27 21       84.0
2014 03 27 22       86.0
2014 03 27 23       79.0
2014 03 28 00       77.0
2014 03 28 01    -9999.0
2014 03 28 02       79.0
2014 03 28 03       71.0
2014 03 28 04       68.0
2014 03 28 05       60.0
2014 03 28 06       57.0
2014 03 28 07       61.0
2014 03 28 08       74.0
2014 03 28 09       62.0
2014 03 28 10       56.0
2014 03 28 11       53.0
2014 03 28 12       48.0
2014 03 28 13       42.0
2014 03 28 14       40.0
2014 03 28 15       39.0
2014 03 28 16       38.0
2014 03 28 17       34.0
2014 03 28 18       39.0
2014 03 28 19       51.0
2014 03 28 20       57.0
2014 03 28 21       66.0
2014 03 28 22       62.0
2014 03 28 23       24.0
2014 03 29 00       44.0
2014 03 29 01    -9999.0
2014 03 29 02       18.0
2014 03 29 03       16.0
2014 03 29 04       28.0
2014 03 29 05       37.0
2014 03 29 06       36.0
2014 03 29 07       20.0
2014 03 29 08       19.0
2014 03 29 09       30.0
2014 03 29 10       35.0
2014 03 29 11       46.0
2014 03 29 12       43.0
2014 03 29 13       40.0
2014 03 29 14       32.0
2014 03 29 15       25.0
2014 03 29 16       25.0
2014 03 29 17       28.0
2014 03 29 18       42.0
2014 03 29 19       55.0
2014 03 29 20       59.0
2014 03 29 21       63.0
2014 03 29 22       66.0
2014 03 29 23       65.0
2014 03 30 00       64.0
2014 03 30 01    -9999.0
2014 03 30 02       73.0
2014 03 30 03       74.0
2014 03 30 04       76.0
2014 03 30 05       56.0
2014 03 30 06       44.0
2014 03 30 07       47.0
2014 03 30 08       40.0
2014 03 30 09       36.0
2014 03 30 10       43.0
2014 03 30 11       43.0
2014 03 30 12       34.0
2014 03 30 13       25.0
2014 03 30 14       24.0
2014 03 30 15       24.0
2014 03 30 16       24.0
2014 03 30 17       28.0
2014 03 30 18       31.0
2014 03 30 19       44.0
2014 03 30 20       53.0
2014 03 30 21       60.0
2014 03 30 22       65.0
2014 03 30 23       58.0
2014 03 31 00       65.0
2014 03 31 01    -9999.0
2014 03 31 02       23.0
2014 03 31 03       15.0
2014 03 31 04       11.0
2014 03 31 05        9.0
2014 03 31 06        9.0
2014 03 31 07       23.0
2014 03 31 08       27.0
2014 03 31 09       22.0
2014 03 31 10       30.0
2014 03 31 11       40.0
2014 03 31 12       36.0
2014 03 31 13       38.0
2014 03 31 14       31.0
2014 03 31 15       29.0
2014 03 31 16       26.0
2014 03 31 17       31.0
2014 03 31 18       36.0
2014 03 31 19       21.0
2014 03 31 20        9.0
2014 03 31 21        8.0
2014 03 31 22        7.0
2014 03 31 23        6.0
2014 04 01 00        6.0
2014 04 01 01    -9999.0
2014 04 01 02        5.0
2014 04 01 03        5.0
2014 04 01 04       22.0
2014 04 01 05       12.0
2014 04 01 06       29.0
2014 04 01 07       33.0
2014 04 01 08       17.0
2014 04 01 09       25.0
2014 04 01 10       39.0
2014 04 01 11       32.0
2014 04 01 12       44.0
2014 04 01 13       37.0
2014 04 01 14       39.0
2014 04 01 15       39.0
2014 04 01 16       45.0
2014 04 01 17       36.0
2014 04 01 18       21.0
2014 04 01 19       12.0
2014 04 01 20       10.0
2014 04 01 21       16.0
2014 04 01 22       11.0
2014 04 01 23       10.0
2014 04 02 00       14.0
2014 04 02 01    -9999.0
2014 04 02 02        7.0
2014 04 02 03        5.0
2014 04 02 04        7.0
2014 04 02 05       10.0
2014 04 02 06       25.0
2014 04 02 07       62.0
2014 04 02 08       89.0
2014 04 02 09       83.0
2014 04 02 10       63.0
2014 04 02 11       51.0
2014 04 02 12       53.0
2014 04 02 13       45.0
2014 04 02 14       43.0
2014 04 02 15       37.0
2014 04 02 16       35.0
2014 04 02 17       17.0
2014 04 02 18       24.0
2014 04 02 19       37.0
2014 04 02 20       46.0
2014 04 02 21       28.0
2014 04 02 22       19.0
2014 04 02 23       14.0
2014 04 03 00       19.0
2014 04 03 01    -9999.0
2014 04 03 02       45.0
2014 04 03 03       43.0
2014 04 03 04       35.0
2014 04 03 05       40.0
2014 04 03 06       56.0
2014 04 03 07       63.0
2014 04 03 08       67.0
2014 04 03 09       68.0
2014 04 03 10       69.0
2014 04 03 11       68.0
2014 04 03 12       76.0
2014 04 03 13       76.0
2014 04 03 14       69.0
2014 04 03 15       49.0
2014 04 03 16       44.0
2014 04 03 17       50.0
2014 04 03 18       57.0
2014 04 03 19       62.0
2014 04 03 20       61.0
2014 04 03 21       58.0
2014 04 03 22       51.0
2014 04 03 23       57.0
2014 04 04 00       60.0
2014 04 04 01    -9999.0
2014 04 04 02       60.0
2014 04 04 03       57.0
2014 04 04 04       53.0
2014 04 04 05       54.0
2014 04 04 06       51.0
2014 04 04 07       59.0
2014 04 04 08       72.0
2014 04 04 09       63.0
2014 04 04 10       72.0
2014 04 04 11       65.0
2014 04 04 12       53.0
2014 04 04 13       54.0
2014 04 04 14       42.0
2014 04 04 15       54.0
2014 04 04 16       70.0
2014 04 04 17       63.0
2014 04 04 18       70.0
2014 04 04 19       79.0
2014 04 04 20       91.0
2014 04 04 21       95.0
2014 04 04 22       84.0
2014 04 04 23       71.0
2014 04 05 00       61.0
2014 04 05 01    -9999.0
2014 04 05 02       43.0
2014 04 05 03       46.0
2014 04 05 04       42.0
2014 04 05 05       42.0
2014 04 05 06       46.0
2014 04 05 07       51.0
2014 04 05 08       57.0
2014 04 05 09       66.0
2014 04 05 10       72.0
2014 04 05 11       74.0
2014 04 05 12       76.0
2014 04 05 13       71.0
2014 04 05 14       64.0
2014 04 05 15       55.0
2014 04 05 16       51.0
2014 04 05 17       52.0
2014 04 05 18       58.0
2014 04 05 19       64.0
2014 04 05 20       60.0
2014 04 05 21       61.0
2014 04 05 22       58.0
2014 04 05 23       60.0
2014 04 06 00       65.0
2014 04 06 01    -9999.0
2014 04 06 02       60.0
2014 04 06 03       61.0
2014 04 06 04       53.0
2014 04 06 05       49.0
2014 04 06 06       46.0
2014 04 06 07       47.0
2014 04 06 08       48.0
2014 04 06 09       43.0
2014 04 06 10       39.0
2014 04 06 11       33.0
2014 04 06 12       35.0
2014 04 06 13       33.0
2014 04 06 14       28.0
2014 04 06 15       27.0
2014 04 06 16       36.0
2014 04 06 17       34.0
2014 04 06 18       38.0
2014 04 06 19       53.0
2014 04 06 20       59.0
2014 04 06 21       63.0
2014 04 06 22       68.0
2014 04 06 23       66.0
2014 04 07 00       30.0
2014 04 07 01    -9999.0
2014 04 07 02       11.0
2014 04 07 03        9.0
2014 04 07 04       13.0
2014 04 07 05       58.0
2014 04 07 06       61.0
2014 04 07 07       68.0
2014 04 07 08       48.0
2014 04 07 09       62.0
2014 04 07 10       56.0
2014 04 07 11       42.0
2014 04 07 12       45.0
2014 04 07 13       43.0
2014 04 07 14       23.0
2014 04 07 15       21.0
2014 04 07 16       19.0
2014 04 07 17       25.0
2014 04 07 18       29.0
2014 04 07 19       35.0
2014 04 07 20       42.0
2014 04 07 21       50.0
2014 04 07 22       52.0
2014 04 07 23       53.0
2014 04 08 00       53.0
2014 04 08 01    -9999.0
2014 04 08 02       56.0
2014 04 08 03       58.0
2014 04 08 04       14.0
2014 04 08 05       12.0
2014 04 08 06        8.0
2014 04 08 07       12.0
2014 04 08 08       23.0
2014 04 08 09       43.0
2014 04 08 10       72.0
2014 04 08 11       65.0
2014 04 08 12       52.0
2014 04 08 13       39.0
2014 04 08 14       29.0
2014 04 08 15       26.0
2014 04 08 16       12.0
2014 04 08 17        8.0
2014 04 08 18        7.0
2014 04 08 19        8.0
2014 04 08 20       10.0
2014 04 08 21        9.0
2014 04 08 22        4.0
2014 04 08 23        5.0
2014 04 09 00       10.0
2014 04 09 01    -9999.0
2014 04 09 02       21.0
2014 04 09 03       15.0
2014 04 09 04       19.0
2014 04 09 05       42.0
2014 04 09 06       52.0
2014 04 09 07       53.0
2014 04 09 08       69.0
2014 04 09 09       69.0
2014 04 09 10       60.0
2014 04 09 11       56.0
2014 04 09 12       48.0
2014 04 09 13       29.0
2014 04 09 14       23.0
2014 04 09 15       17.0
2014 04 09 16       18.0
2014 04 09 17       22.0
2014 04 09 18       24.0
2014 04 09 19       36.0
2014 04 09 20       46.0
2014 04 09 21       51.0
2014 04 09 22       64.0
2014 04 09 23       60.0
2014 04 10 00       58.0
2014 04 10 01    -9999.0
2014 04 10 02       54.0
2014 04 10 03       54.0
2014 04 10 04       55.0
2014 04 10 05       59.0
2014 04 10 06       62.0
2014 04 10 07       66.0
2014 04 10 08       58.0
2014 04 10 09       44.0
2014 04 10 10       57.0
2014 04 10 11       59.0
2014 04 10 12       56.0
2014 04 10 13       46.0
2014 04 10 14       34.0
2014 04 10 15       33.0
2014 04 10 16       33.0
2014 04 10 17       41.0
2014 04 10 18       48.0
2014 04 10 19       54.0
2014 04 10 20       66.0
2014 04 10 21       68.0
2014 04 10 22       19.0
2014 04 10 23        9.0
2014 04 11 00        8.0
2014 04 11 01    -9999.0
2014 04 11 02        6.0
2014 04 11 03        5.0
2014 04 11 04       22.0
2014 04 11 05       71.0
2014 04 11 06       74.0
2014 04 11 07       72.0
2014 04 11 08       70.0
2014 04 11 09       61.0
2014 04 11 10       48.0
2014 04 11 11       35.0
2014 04 11 12       29.0
2014 04 11 13       26.0
2014 04 11 14       26.0
2014 04 11 15       22.0
2014 04 11 16       24.0
2014 04 11 17       28.0
2014 04 11 18       36.0
2014 04 11 19       44.0
2014 04 11 20       56.0
2014 04 11 21       52.0
2014 04 11 22       62.0
2014 04 11 23       57.0
2014 04 12 00       57.0
2014 04 12 01    -9999.0
2014 04 12 02       65.0
2014 04 12 03       68.0
2014 04 12 04       63.0
2014 04 12 05       62.0
2014 04 12 06       61.0
2014 04 12 07       61.0
2014 04 12 08       65.0
2014 04 12 09       59.0
2014 04 12 10       58.0
2014 04 12 11       57.0
2014 04 12 12       50.0
2014 04 12 13       39.0
2014 04 12 14       37.0
2014 04 12 15       39.0
2014 04 12 16       41.0
2014 04 12 17       40.0
2014 04 12 18       37.0
2014 04 12 19       41.0
2014 04 12 20       51.0
2014 04 12 21       59.0
2014 04 12 22       60.0
2014 04 12 23       58.0
2014 04 13 00       61.0
2014 04 13 01    -9999.0
2014 04 13 02       62.0
2014 04 13 03       61.0
2014 04 13 04       59.0
2014 04 13 05       57.0
2014 04 13 06       45.0
2014 04 13 07       53.0
2014 04 13 08       61.0
2014 04 13 09       56.0
2014 04 13 10       62.0
2014 04 13 11       57.0
2014 04 13 12       54.0
2014 04 13 13       52.0
2014 04 13 14       40.0
2014 04 13 15       34.0
2014 04 13 16       31.0
2014 04 13 17       35.0
2014 04 13 18       33.0
2014 04 13 19       50.0
2014 04 13 20       51.0
2014 04 13 21       55.0
2014 04 13 22       57.0
2014 04 13 23       63.0
2014 04 14 00       63.0
2014 04 14 01    -9999.0
2014 04 14 02       54.0
2014 04 14 03       57.0
2014 04 14 04       62.0
2014 04 14 05       58.0
2014 04 14 06       50.0
2014 04 14 07       45.0
2014 04 14 08       60.0
2014 04 14 09       78.0
2014 04 14 10       53.0
2014 04 14 11       50.0
2014 04 14 12       46.0
2014 04 14 13       30.0
2014 04 14 14       23.0
2014 04 14 15       27.0
2014 04 14 16       27.0
2014 04 14 17       30.0
2014 04 14 18       15.0
2014 04 14 19       10.0
2014 04 14 20        9.0
2014 04 14 21        7.0
2014 04 14 22        6.0
2014 04 14 23        8.0
2014 04 15 00       18.0
2014 04 15 01    -9999.0
2014 04 15 02       37.0
2014 04 15 03       49.0
2014 04 15 04       51.0
2014 04 15 05       56.0
2014 04 15 06       54.0
2014 04 15 07       59.0
2014 04 15 08       65.0
2014 04 15 09       50.0
2014 04 15 10       37.0
2014 04 15 11       26.0
2014 04 15 12       22.0
2014 04 15 13       21.0
2014 04 15 14       25.0
2014 04 15 15       26.0
2014 04 15 16       22.0
2014 04 15 17       23.0
2014 04 15 18       36.0
2014 04 15 19       45.0
2014 04 15 20       51.0
2014 04 15 21       58.0
2014 04 15 22       55.0
2014 04 15 23       58.0
2014 04 16 00       53.0
2014 04 16 01    -9999.0
2014 04 16 02       56.0
2014 04 16 03       41.0
2014 04 16 04       36.0
2014 04 16 05       44.0
2014 04 16 06       38.0
2014 04 16 07       39.0
2014 04 16 08       46.0
2014 04 16 09       79.0
2014 04 16 10       74.0
2014 04 16 11       38.0
2014 04 16 12       15.0
2014 04 16 13       33.0
2014 04 16 14       37.0
2014 04 16 15       37.0
2014 04 16 16       40.0
2014 04 16 17       44.0
2014 04 16 18       41.0
2014 04 16 19       45.0
2014 04 16 20       66.0
2014 04 16 21       69.0
2014 04 16 22       71.0
2014 04 16 23       79.0
2014 04 17 00       64.0
2014 04 17 01    -9999.0
2014 04 17 02       57.0
2014 04 17 03       55.0
2014 04 17 04       58.0
2014 04 17 05       61.0
2014 04 17 06       62.0
2014 04 17 07       66.0
2014 04 17 08       56.0
2014 04 17 09       74.0
2014 04 17 10       57.0
2014 04 17 11       49.0
2014 04 17 12       36.0
2014 04 17 13       34.0
2014 04 17 14       34.0
2014 04 17 15       31.0
2014 04 17 16       33.0
2014 04 17 17       36.0
2014 04 17 18       40.0
2014 04 17 19       39.0
2014 04 17 20       62.0
2014 04 17 21       63.0
2014 04 17 22       65.0
2014 04 17 23       65.0
2014 04 18 00       62.0
2014 04 18 01    -9999.0
2014 04 18 02       40.0
2014 04 18 03       33.0
2014 04 18 04       55.0
2014 04 18 05       33.0
2014 04 18 06       22.0
2014 04 18 07       33.0
2014 04 18 08       25.0
2014 04 18 09       28.0
2014 04 18 10       64.0
2014 04 18 11       67.0
2014 04 18 12       70.0
2014 04 18 13       63.0
2014 04 18 14       56.0
2014 04 18 15       45.0
2014 04 18 16       48.0
2014 04 18 17       49.0
2014 04 18 18       54.0
2014 04 18 19       61.0
2014 04 18 20       66.0
2014 04 18 21       74.0
2014 04 18 22       56.0
2014 04 18 23       51.0
2014 04 19 00       52.0
2014 04 19 01    -9999.0
2014 04 19 02       53.0
2014 04 19 03       48.0
2014 04 19 04       53.0
2014 04 19 05       51.0
2014 04 19 06       56.0
2014 04 19 07       62.0
2014 04 19 08       62.0
2014 04 19 09       56.0
2014 04 19 10       54.0
2014 04 19 11       42.0
2014 04 19 12       38.0
2014 04 19 13       29.0
2014 04 19 14       42.0
2014 04 19 15       35.0
2014 04 19 16       42.0
2014 04 19 17       47.0
2014 04 19 18       47.0
2014 04 19 19       59.0
2014 04 19 20       64.0
2014 04 19 21       65.0
2014 04 19 22       62.0
2014 04 19 23       59.0
2014 04 20 00       59.0
2014 04 20 01    -9999.0
2014 04 20 02       43.0
2014 04 20 03       40.0
2014 04 20 04       51.0
2014 04 20 05       45.0
2014 04 20 06       32.0
2014 04 20 07       18.0
2014 04 20 08       18.0
2014 04 20 09       31.0
2014 04 20 10       31.0
2014 04 20 11       35.0
2014 04 20 12       25.0
2014 04 20 13       20.0
2014 04 20 14       18.0
2014 04 20 15       20.0
2014 04 20 16       21.0
2014 04 20 17       22.0
2014 04 20 18       24.0
2014 04 20 19       30.0
2014 04 20 20       33.0
2014 04 20 21       44.0
2014 04 20 22       51.0
2014 04 20 23       44.0
2014 04 21 00       45.0
2014 04 21 01    -9999.0
2014 04 21 02       49.0
2014 04 21 03       50.0
2014 04 21 04       54.0
2014 04 21 05       55.0
2014 04 21 06       54.0
2014 04 21 07       54.0
2014 04 21 08       56.0
2014 04 21 09       51.0
2014 04 21 10       57.0
2014 04 21 11       49.0
2014 04 21 12       41.0
2014 04 21 13       43.0
2014 04 21 14       39.0
2014 04 21 15       45.0
2014 04 21 16       47.0
2014 04 21 17       50.0
2014 04 21 18       57.0
2014 04 21 19       58.0
2014 04 21 20       59.0
2014 04 21 21       54.0
2014 04 21 22       54.0
2014 04 21 23       52.0
2014 04 22 00       51.0
2014 04 22 01    -9999.0
2014 04 22 02       55.0
2014 04 22 03       54.0
2014 04 22 04       53.0
2014 04 22 05       50.0
2014 04 22 06       49.0
2014 04 22 07       50.0
2014 04 22 08       54.0
2014 04 22 09       55.0
2014 04 22 10       48.0
2014 04 22 11       37.0
2014 04 22 12       44.0
2014 04 22 13       46.0
2014 04 22 14       41.0
2014 04 22 15       24.0
2014 04 22 16       26.0
2014 04 22 17       42.0
2014 04 22 18       40.0
2014 04 22 19       48.0
2014 04 22 20       49.0
2014 04 22 21       45.0
2014 04 22 22       53.0
2014 04 22 23       51.0
2014 04 23 00       45.0
2014 04 23 01    -9999.0
2014 04 23 02       56.0
2014 04 23 03       53.0
2014 04 23 04       48.0
2014 04 23 05       55.0
2014 04 23 06       53.0
2014 04 23 07       54.0
2014 04 23 08       57.0
2014 04 23 09       55.0
2014 04 23 10       51.0
2014 04 23 11       42.0
2014 04 23 12       49.0
2014 04 23 13       49.0
2014 04 23 14       41.0
2014 04 23 15       33.0
2014 04 23 16       32.0
2014 04 23 17       32.0
2014 04 23 18       38.0
2014 04 23 19       52.0
2014 04 23 20       56.0
2014 04 23 21       63.0
2014 04 23 22       63.0
2014 04 23 23       65.0
2014 04 24 00       69.0
2014 04 24 01    -9999.0
2014 04 24 02       59.0
2014 04 24 03       51.0
2014 04 24 04       50.0
2014 04 24 05       54.0
2014 04 24 06       48.0
2014 04 24 07       35.0
2014 04 24 08       44.0
2014 04 24 09       52.0
2014 04 24 10       47.0
2014 04 24 11       41.0
2014 04 24 12       31.0
2014 04 24 13       24.0
2014 04 24 14       10.0
2014 04 24 15       11.0
2014 04 24 16       14.0
2014 04 24 17       24.0
2014 04 24 18       20.0
2014 04 24 19       23.0
2014 04 24 20       31.0
2014 04 24 21       27.0
2014 04 24 22       29.0
2014 04 24 23       37.0
2014 04 25 00       45.0
2014 04 25 01    -9999.0
2014 04 25 02       49.0
2014 04 25 03       54.0
2014 04 25 04       56.0
2014 04 25 05       56.0
2014 04 25 06       57.0
2014 04 25 07       58.0
2014 04 25 08       72.0
2014 04 25 09       69.0
2014 04 25 10       47.0
2014 04 25 11       15.0
2014 04 25 12       10.0
2014 04 25 13       10.0
2014 04 25 14        9.0
2014 04 25 15       10.0
2014 04 25 16        8.0
2014 04 25 17       19.0
2014 04 25 18       20.0
2014 04 25 19       27.0
2014 04 25 20       32.0
2014 04 25 21       40.0
2014 04 25 22       52.0
2014 04 25 23       64.0
2014 04 26 00       47.0
2014 04 26 01    -9999.0
2014 04 26 02       32.0
2014 04 26 03       39.0
2014 04 26 04       39.0
2014 04 26 05       43.0
2014 04 26 06       42.0
2014 04 26 07       41.0
2014 04 26 08       26.0
2014 04 26 09       40.0
2014 04 26 10       30.0
2014 04 26 11       39.0
2014 04 26 12       33.0
2014 04 26 13       24.0
2014 04 26 14       20.0
2014 04 26 15       19.0
2014 04 26 16       15.0
2014 04 26 17       24.0
2014 04 26 18       27.0
2014 04 26 19       32.0
2014 04 26 20       37.0
2014 04 26 21       36.0
2014 04 26 22       36.0
2014 04 26 23       43.0
2014 04 27 00       41.0
2014 04 27 01    -9999.0
2014 04 27 02       45.0
2014 04 27 03       45.0
2014 04 27 04       35.0
2014 04 27 05       47.0
2014 04 27 06       33.0
2014 04 27 07       13.0
2014 04 27 08       18.0
2014 04 27 09       34.0
2014 04 27 10       48.0
2014 04 27 11       38.0
2014 04 27 12       35.0
2014 04 27 13       30.0
2014 04 27 14       34.0
2014 04 27 15       35.0
2014 04 27 16       28.0
2014 04 27 17       40.0
2014 04 27 18       44.0
2014 04 27 19       48.0
2014 04 27 20       50.0
2014 04 27 21       45.0
2014 04 27 22       46.0
2014 04 27 23       50.0
2014 04 28 00       47.0
2014 04 28 01    -9999.0
2014 04 28 02       42.0
2014 04 28 03       41.0
2014 04 28 04       41.0
2014 04 28 05       39.0
2014 04 28 06       40.0
2014 04 28 07       41.0
2014 04 28 08       36.0
2014 04 28 09       45.0
2014 04 28 10       48.0
2014 04 28 11       47.0
2014 04 28 12       35.0
2014 04 28 13       49.0
2014 04 28 14       64.0
2014 04 28 15       64.0
2014 04 28 16       63.0
2014 04 28 17       63.0
2014 04 28 18       58.0
2014 04 28 19       63.0
2014 04 28 20       75.0
2014 04 28 21       80.0
2014 04 28 22       73.0
2014 04 28 23       74.0
2014 04 29 00       66.0
2014 04 29 01    -9999.0
2014 04 29 02       65.0
2014 04 29 03       60.0
2014 04 29 04       50.0
2014 04 29 05       54.0
2014 04 29 06       52.0
2014 04 29 07       52.0
2014 04 29 08       59.0
2014 04 29 09       56.0
2014 04 29 10       57.0
2014 04 29 11       54.0
2014 04 29 12       42.0
2014 04 29 13       46.0
2014 04 29 14       38.0
2014 04 29 15       32.0
2014 04 29 16       27.0
2014 04 29 17       33.0
2014 04 29 18       30.0
2014 04 29 19       46.0
2014 04 29 20       50.0
2014 04 29 21       54.0
2014 04 29 22       58.0
2014 04 29 23       24.0
2014 04 30 00       15.0
2014 04 30 01    -9999.0
2014 04 30 02       22.0
2014 04 30 03       20.0
2014 04 30 04       16.0
2014 04 30 05       21.0
2014 04 30 06       24.0
2014 04 30 07       33.0
2014 04 30 08       42.0
2014 04 30 09       43.0
2014 04 30 10       53.0
2014 04 30 11       42.0
2014 04 30 12       36.0
2014 04 30 13       15.0
2014 04 30 14        4.0
2014 04 30 15        8.0
2014 04 30 16        5.0
2014 04 30 17        7.0
2014 04 30 18       27.0
2014 04 30 19       51.0
2014 04 30 20       67.0
2014 04 30 21       67.0
2014 04 30 22       63.0
2014 04 30 23       62.0
2014 05 01 00       56.0
2014 05 01 01    -9999.0
2014 05 01 02       54.0
2014 05 01 03       48.0
2014 05 01 04       47.0
2014 05 01 05       42.0
2014 05 01 06       45.0
2014 05 01 07       44.0
2014 05 01 08       43.0
2014 05 01 09       39.0
2014 05 01 10       37.0
2014 05 01 11       27.0
2014 05 01 12       23.0
2014 05 01 13       27.0
2014 05 01 14       24.0
2014 05 01 15       28.0
2014 05 01 16       29.0
2014 05 01 17       30.0
2014 05 01 18       29.0
2014 05 01 19       33.0
2014 05 01 20       43.0
2014 05 01 21       35.0
2014 05 01 22       34.0
