med.orarie NO2 [ug/m3] staz.** S. LAZZARO

aaaa mm gg hh        NO2
2014 03 18 20       56.7
2014 03 18 21       57.3
2014 03 18 22       44.8
2014 03 18 23       39.3
2014 03 19 00       30.5
2014 03 19 01       25.8
2014 03 19 02       21.6
2014 03 19 03       20.2
2014 03 19 04       14.4
2014 03 19 05       13.6
2014 03 19 06       22.0
2014 03 19 07       26.5
2014 03 19 08       24.6
2014 03 19 09       46.2
2014 03 19 10       36.4
2014 03 19 11       22.1
2014 03 19 12       20.7
2014 03 19 13       19.4
2014 03 19 14       17.6
2014 03 19 15       18.7
2014 03 19 16       17.1
2014 03 19 17       12.1
2014 03 19 18       13.9
2014 03 19 19       36.4
2014 03 19 20       64.8
2014 03 19 21       64.3
2014 03 19 22       50.3
2014 03 19 23       39.8
2014 03 20 00       34.6
2014 03 20 01       30.7
2014 03 20 02       27.8
2014 03 20 03       23.4
2014 03 20 04       26.7
2014 03 20 05       19.0
2014 03 20 06       25.0
2014 03 20 07       28.3
2014 03 20 08       25.4
2014 03 20 09       28.6
2014 03 20 10       34.6
2014 03 20 11       36.5
2014 03 20 12       24.3
2014 03 20 13       12.9
2014 03 20 14        9.6
2014 03 20 15        9.4
2014 03 20 16        8.4
2014 03 20 17        9.8
2014 03 20 18       19.2
2014 03 20 19       46.9
2014 03 20 20       66.2
2014 03 20 21       69.5
2014 03 20 22       60.4
2014 03 20 23       55.9
2014 03 21 00       48.6
2014 03 21 01       38.1
2014 03 21 02       27.6
2014 03 21 03       19.8
2014 03 21 04       13.1
2014 03 21 05       13.6
2014 03 21 06       15.8
2014 03 21 07       16.0
2014 03 21 08       22.7
2014 03 21 09       30.9
2014 03 21 10       28.1
2014 03 21 11       18.2
2014 03 21 12       19.0
2014 03 21 13       26.2
2014 03 21 14       17.1
2014 03 21 15       14.1
2014 03 21 16       12.3
2014 03 21 17       11.7
2014 03 21 18       15.0
2014 03 21 19       29.2
2014 03 21 20       34.5
2014 03 21 21       61.1
2014 03 21 22       59.5
2014 03 21 23       45.5
2014 03 22 00       44.1
2014 03 22 01       33.3
2014 03 22 02       27.8
2014 03 22 03       22.0
2014 03 22 04       20.2
2014 03 22 05       17.6
2014 03 22 06       16.3
2014 03 22 07       17.5
2014 03 22 08       21.5
2014 03 22 09       31.3
2014 03 22 10       24.6
2014 03 22 11       19.7
2014 03 22 12       14.4
2014 03 22 13        9.4
2014 03 22 14        7.4
2014 03 22 15        6.1
2014 03 22 16        6.7
2014 03 22 17       10.1
2014 03 22 18       15.2
2014 03 22 19       17.1
2014 03 22 20       18.3
2014 03 22 21       18.8
2014 03 22 22       14.1
2014 03 22 23       14.2
2014 03 23 00       17.6
2014 03 23 01       24.6
2014 03 23 02       29.8
2014 03 23 03    -9999.0
2014 03 23 04       18.5
2014 03 23 05       14.0
2014 03 23 06       13.1
2014 03 23 07       14.8
2014 03 23 08       18.7
2014 03 23 09       15.7
2014 03 23 10       15.5
2014 03 23 11        9.1
2014 03 23 12        5.8
2014 03 23 13        3.2
2014 03 23 14        2.9
2014 03 23 15        4.0
2014 03 23 16        4.3
2014 03 23 17        4.6
2014 03 23 18        5.8
2014 03 23 19        9.7
2014 03 23 20       13.8
2014 03 23 21       10.9
2014 03 23 22        9.3
2014 03 23 23        6.3
2014 03 24 00        7.0
2014 03 24 01        5.6
2014 03 24 02        5.6
2014 03 24 03    -9999.0
2014 03 24 04    -9999.0
2014 03 24 05    -9999.0
2014 03 24 06    -9999.0
2014 03 24 07    -9999.0
2014 03 24 08    -9999.0
2014 03 24 09    -9999.0
2014 03 24 10    -9999.0
2014 03 24 11    -9999.0
2014 03 24 12    -9999.0
2014 03 24 13    -9999.0
2014 03 24 14        8.6
2014 03 24 15        8.3
2014 03 24 16       11.4
2014 03 24 17       11.0
2014 03 24 18       13.3
2014 03 24 19        9.9
2014 03 24 20       17.0
2014 03 24 21       24.2
2014 03 24 22       16.9
2014 03 24 23       16.0
2014 03 25 00       18.3
2014 03 25 01       26.9
2014 03 25 02       23.2
2014 03 25 03       20.6
2014 03 25 04       26.5
2014 03 25 05       21.6
2014 03 25 06       20.9
2014 03 25 07       21.0
2014 03 25 08       24.4
2014 03 25 09       36.1
2014 03 25 10       29.6
2014 03 25 11       22.4
2014 03 25 12       15.4
2014 03 25 13       12.2
2014 03 25 14        9.7
2014 03 25 15       11.0
2014 03 25 16        9.8
2014 03 25 17       12.7
2014 03 25 18       18.7
2014 03 25 19       30.5
2014 03 25 20       40.8
2014 03 25 21       41.0
2014 03 25 22       22.7
2014 03 25 23       18.7
2014 03 26 00       17.3
2014 03 26 01       28.0
2014 03 26 02       29.2
2014 03 26 03       20.4
2014 03 26 04       17.0
2014 03 26 05       22.1
2014 03 26 06       29.9
2014 03 26 07       34.5
2014 03 26 08       35.2
2014 03 26 09       23.6
2014 03 26 10       20.7
2014 03 26 11       18.9
2014 03 26 12       18.5
2014 03 26 13       12.0
2014 03 26 14       19.2
2014 03 26 15       26.2
2014 03 26 16       29.2
2014 03 26 17       25.6
2014 03 26 18       24.4
2014 03 26 19       23.8
2014 03 26 20       21.3
2014 03 26 21       47.0
2014 03 26 22       53.4
2014 03 26 23       49.8
2014 03 27 00       44.1
2014 03 27 01       42.8
2014 03 27 02       32.1
2014 03 27 03       19.2
2014 03 27 04       18.0
2014 03 27 05       19.1
2014 03 27 06       24.4
2014 03 27 07       26.0
2014 03 27 08       41.6
2014 03 27 09       43.2
2014 03 27 10       39.2
2014 03 27 11       35.4
2014 03 27 12       28.7
2014 03 27 13       24.7
2014 03 27 14       24.5
2014 03 27 15       21.6
2014 03 27 16       20.7
2014 03 27 17       24.1
2014 03 27 18       27.2
2014 03 27 19       36.3
2014 03 27 20       40.9
2014 03 27 21       42.3
2014 03 27 22       38.4
2014 03 27 23       35.7
2014 03 28 00       28.0
2014 03 28 01       26.3
2014 03 28 02       21.6
2014 03 28 03       14.6
2014 03 28 04       12.4
2014 03 28 05       11.7
2014 03 28 06       12.2
2014 03 28 07       16.8
2014 03 28 08       29.7
2014 03 28 09       31.3
2014 03 28 10       25.4
2014 03 28 11       27.7
2014 03 28 12       26.7
2014 03 28 13       18.4
2014 03 28 14       13.6
2014 03 28 15        9.1
2014 03 28 16        8.8
2014 03 28 17        9.9
2014 03 28 18       12.3
2014 03 28 19       22.6
2014 03 28 20       59.0
2014 03 28 21       64.6
2014 03 28 22       61.2
2014 03 28 23       51.3
2014 03 29 00       41.5
2014 03 29 01       36.8
2014 03 29 02       33.1
2014 03 29 03       30.6
2014 03 29 04       28.0
2014 03 29 05       25.6
2014 03 29 06       24.5
2014 03 29 07       25.7
2014 03 29 08       30.9
2014 03 29 09       38.6
2014 03 29 10       24.2
2014 03 29 11       18.5
2014 03 29 12       23.4
2014 03 29 13       15.0
2014 03 29 14        8.7
2014 03 29 15        8.6
2014 03 29 16        7.1
2014 03 29 17        7.9
2014 03 29 18       11.6
2014 03 29 19       14.2
2014 03 29 20       21.8
2014 03 29 21       53.0
2014 03 29 22       59.4
2014 03 29 23       53.4
2014 03 30 00       55.9
2014 03 30 01       43.7
2014 03 30 02       32.4
2014 03 30 03       35.1
2014 03 30 04       31.9
2014 03 30 05       24.4
2014 03 30 06       20.0
2014 03 30 07       16.2
2014 03 30 08       18.0
2014 03 30 09       26.0
2014 03 30 10       14.5
2014 03 30 11       13.4
2014 03 30 12       12.9
2014 03 30 13       10.0
2014 03 30 14        6.6
2014 03 30 15        5.4
2014 03 30 16        5.9
2014 03 30 17        6.3
2014 03 30 18        6.7
2014 03 30 19        9.8
2014 03 30 20       42.0
2014 03 30 21       48.9
2014 03 30 22       26.6
2014 03 30 23       22.0
2014 03 31 00       18.9
2014 03 31 01       18.2
2014 03 31 02       12.4
2014 03 31 03        9.8
2014 03 31 04       18.5
2014 03 31 05       39.4
2014 03 31 06       34.3
2014 03 31 07       43.7
2014 03 31 08       56.4
2014 03 31 09       43.9
2014 03 31 10       25.3
2014 03 31 11       26.3
2014 03 31 12       22.7
2014 03 31 13       14.9
2014 03 31 14       10.7
2014 03 31 15        9.0
2014 03 31 16       10.7
2014 03 31 17       12.9
2014 03 31 18       20.0
2014 03 31 19       26.4
2014 03 31 20       61.3
2014 03 31 21       72.4
2014 03 31 22       32.9
2014 03 31 23       19.9
2014 04 01 00       14.7
2014 04 01 01       17.1
2014 04 01 02       15.5
2014 04 01 03       17.8
2014 04 01 04       16.8
2014 04 01 05       20.0
2014 04 01 06       27.9
2014 04 01 07       43.2
2014 04 01 08       55.6
2014 04 01 09       42.3
2014 04 01 10       22.1
2014 04 01 11       16.5
2014 04 01 12       14.4
2014 04 01 13       16.3
2014 04 01 14       14.1
2014 04 01 15       10.0
2014 04 01 16        7.1
2014 04 01 17        9.5
2014 04 01 18       13.9
2014 04 01 19       18.1
2014 04 01 20       22.4
2014 04 01 21       17.0
2014 04 01 22       12.5
2014 04 01 23       13.7
2014 04 02 00       12.8
2014 04 02 01       15.4
2014 04 02 02       24.7
2014 04 02 03       41.8
2014 04 02 04       31.7
2014 04 02 05       20.8
2014 04 02 06       22.0
2014 04 02 07       36.5
2014 04 02 08       46.4
2014 04 02 09       40.0
2014 04 02 10       36.9
2014 04 02 11       22.3
2014 04 02 12       21.0
2014 04 02 13       17.0
2014 04 02 14       11.9
2014 04 02 15       11.8
2014 04 02 16       12.1
2014 04 02 17       12.6
2014 04 02 18       12.8
2014 04 02 19       15.9
2014 04 02 20       27.2
2014 04 02 21       61.7
2014 04 02 22       43.7
2014 04 02 23       29.2
2014 04 03 00       20.5
2014 04 03 01       18.3
2014 04 03 02       18.5
2014 04 03 03       15.6
2014 04 03 04       14.2
2014 04 03 05       14.8
2014 04 03 06       20.9
2014 04 03 07       35.9
2014 04 03 08       45.6
2014 04 03 09       46.3
2014 04 03 10       34.9
2014 04 03 11    -9999.0
2014 04 03 12       24.9
2014 04 03 13       20.0
2014 04 03 14       18.7
2014 04 03 15       18.5
2014 04 03 16       17.1
2014 04 03 17       18.7
2014 04 03 18       19.5
2014 04 03 19       27.0
2014 04 03 20       30.8
2014 04 03 21       26.4
2014 04 03 22       24.0
2014 04 03 23       16.2
2014 04 04 00       13.1
2014 04 04 01        7.9
2014 04 04 02        7.1
2014 04 04 03        6.5
2014 04 04 04        6.4
2014 04 04 05        7.2
2014 04 04 06        9.3
2014 04 04 07       12.9
2014 04 04 08       17.3
2014 04 04 09       16.7
2014 04 04 10       15.8
2014 04 04 11       13.6
2014 04 04 12       13.2
2014 04 04 13       11.7
2014 04 04 14       11.3
2014 04 04 15       10.6
2014 04 04 16       25.0
2014 04 04 17       33.1
2014 04 04 18       29.3
2014 04 04 19       27.8
2014 04 04 20       27.8
2014 04 04 21       22.7
2014 04 04 22       36.3
2014 04 04 23       42.6
2014 04 05 00       19.8
2014 04 05 01       13.9
2014 04 05 02       11.1
2014 04 05 03        9.0
2014 04 05 04        7.7
2014 04 05 05        8.0
2014 04 05 06       11.4
2014 04 05 07       19.1
2014 04 05 08       29.9
2014 04 05 09       29.7
2014 04 05 10       31.9
2014 04 05 11       29.1
2014 04 05 12       16.2
2014 04 05 13        8.1
2014 04 05 14        6.4
2014 04 05 15        5.4
2014 04 05 16        5.9
2014 04 05 17        6.2
2014 04 05 18        7.4
2014 04 05 19       12.7
2014 04 05 20       25.8
2014 04 05 21       30.9
2014 04 05 22       31.2
2014 04 05 23       23.2
2014 04 06 00       23.5
2014 04 06 01       25.7
2014 04 06 02       16.7
2014 04 06 03        9.4
2014 04 06 04        9.7
2014 04 06 05       10.2
2014 04 06 06       10.5
2014 04 06 07       13.2
2014 04 06 08       14.3
2014 04 06 09       14.3
2014 04 06 10       10.1
2014 04 06 11        7.9
2014 04 06 12        8.2
2014 04 06 13        7.0
2014 04 06 14        6.8
2014 04 06 15        7.1
2014 04 06 16        7.3
2014 04 06 17        7.2
2014 04 06 18        7.2
2014 04 06 19       10.2
2014 04 06 20       25.4
2014 04 06 21       47.0
2014 04 06 22       32.2
2014 04 06 23       21.4
2014 04 07 00       14.3
2014 04 07 01       10.3
2014 04 07 02        8.3
2014 04 07 03        8.5
2014 04 07 04       11.3
2014 04 07 05       23.5
2014 04 07 06       34.0
2014 04 07 07       35.6
2014 04 07 08       39.1
2014 04 07 09       33.5
2014 04 07 10       22.1
2014 04 07 11       26.7
2014 04 07 12       17.0
2014 04 07 13       13.0
2014 04 07 14       11.3
2014 04 07 15       10.3
2014 04 07 16        9.7
2014 04 07 17       11.0
2014 04 07 18       15.1
2014 04 07 19       24.9
2014 04 07 20       34.5
2014 04 07 21       64.2
2014 04 07 22       56.0
2014 04 07 23       38.8
2014 04 08 00       30.1
2014 04 08 01       18.9
2014 04 08 02       16.0
2014 04 08 03        9.9
2014 04 08 04        8.8
2014 04 08 05       15.4
2014 04 08 06       22.9
2014 04 08 07       30.4
2014 04 08 08       32.8
2014 04 08 09       38.9
2014 04 08 10       42.5
2014 04 08 11       37.8
2014 04 08 12       27.1
2014 04 08 13       21.8
2014 04 08 14       16.8
2014 04 08 15       15.3
2014 04 08 16        9.3
2014 04 08 17       11.4
2014 04 08 18       11.9
2014 04 08 19       13.3
2014 04 08 20       12.8
2014 04 08 21        9.3
2014 04 08 22       10.1
2014 04 08 23        9.3
2014 04 09 00        9.6
2014 04 09 01       11.1
2014 04 09 02       15.7
2014 04 09 03       18.1
2014 04 09 04       12.0
2014 04 09 05       16.7
2014 04 09 06       18.0
2014 04 09 07       27.4
2014 04 09 08       33.8
2014 04 09 09       29.5
2014 04 09 10       26.4
2014 04 09 11       23.8
2014 04 09 12       15.8
2014 04 09 13       11.2
2014 04 09 14        8.2
2014 04 09 15       13.2
2014 04 09 16        9.1
2014 04 09 17        8.3
2014 04 09 18       13.4
2014 04 09 19       17.8
2014 04 09 20       22.7
2014 04 09 21       26.7
2014 04 09 22       27.3
2014 04 09 23       36.3
2014 04 10 00       35.4
2014 04 10 01       28.1
2014 04 10 02       31.9
2014 04 10 03       33.9
2014 04 10 04       30.8
2014 04 10 05       25.7
2014 04 10 06       21.8
2014 04 10 07       25.3
2014 04 10 08       31.6
2014 04 10 09       30.9
2014 04 10 10       26.6
2014 04 10 11       22.5
2014 04 10 12       21.1
2014 04 10 13       25.8
2014 04 10 14       25.4
2014 04 10 15       14.7
2014 04 10 16       14.0
2014 04 10 17       15.3
2014 04 10 18       17.1
2014 04 10 19       21.0
2014 04 10 20       35.4
2014 04 10 21       40.2
2014 04 10 22       32.6
2014 04 10 23       23.4
2014 04 11 00       15.1
2014 04 11 01       41.4
2014 04 11 02       37.9
2014 04 11 03       27.7
2014 04 11 04       26.7
2014 04 11 05       29.1
2014 04 11 06       28.1
2014 04 11 07       25.5
2014 04 11 08       30.4
2014 04 11 09       29.4
2014 04 11 10       20.2
2014 04 11 11       19.5
2014 04 11 12       16.5
2014 04 11 13       21.0
2014 04 11 14       13.5
2014 04 11 15        7.6
2014 04 11 16        7.8
2014 04 11 17        9.9
2014 04 11 18        8.9
2014 04 11 19       11.5
2014 04 11 20       14.5
2014 04 11 21       13.7
2014 04 11 22       12.3
2014 04 11 23       11.5
2014 04 12 00       12.0
2014 04 12 01       17.8
2014 04 12 02       13.9
2014 04 12 03       11.9
2014 04 12 04       12.0
2014 04 12 05       14.0
2014 04 12 06       36.0
2014 04 12 07       34.7
2014 04 12 08       27.1
2014 04 12 09       25.0
2014 04 12 10       12.9
2014 04 12 11        7.9
2014 04 12 12       10.8
2014 04 12 13        8.4
2014 04 12 14        6.2
2014 04 12 15        5.7
2014 04 12 16        6.0
2014 04 12 17        7.8
2014 04 12 18        8.7
2014 04 12 19       11.2
2014 04 12 20       10.2
2014 04 12 21        8.7
2014 04 12 22       10.6
2014 04 12 23       10.6
2014 04 13 00       10.4
2014 04 13 01        9.0
2014 04 13 02       10.5
2014 04 13 03       11.7
2014 04 13 04       13.0
2014 04 13 05       12.4
2014 04 13 06        9.1
2014 04 13 07        9.0
2014 04 13 08        8.9
2014 04 13 09        9.3
2014 04 13 10        8.8
2014 04 13 11        6.6
2014 04 13 12        6.5
2014 04 13 13        6.7
2014 04 13 14        5.4
2014 04 13 15        5.0
2014 04 13 16        5.3
2014 04 13 17        5.9
2014 04 13 18        5.7
2014 04 13 19        8.0
2014 04 13 20       15.3
2014 04 13 21       18.8
2014 04 13 22       25.1
2014 04 13 23       18.6
2014 04 14 00       19.2
2014 04 14 01       16.7
2014 04 14 02       16.4
2014 04 14 03       12.0
2014 04 14 04       12.0
2014 04 14 05       10.2
2014 04 14 06       18.4
2014 04 14 07       25.0
2014 04 14 08       30.8
2014 04 14 09       42.5
2014 04 14 10       40.4
2014 04 14 11       24.1
2014 04 14 12       18.7
2014 04 14 13       16.3
2014 04 14 14       14.4
2014 04 14 15       15.4
2014 04 14 16       11.0
2014 04 14 17        9.9
2014 04 14 18        9.6
2014 04 14 19       10.2
2014 04 14 20        9.7
2014 04 14 21        8.6
2014 04 14 22        7.8
2014 04 14 23       14.2
2014 04 15 00       23.4
2014 04 15 01       24.4
2014 04 15 02       19.4
2014 04 15 03       15.8
2014 04 15 04       15.6
2014 04 15 05       19.6
2014 04 15 06       26.9
2014 04 15 07       40.6
2014 04 15 08       43.5
2014 04 15 09       17.1
2014 04 15 10        9.3
2014 04 15 11        7.9
2014 04 15 12        8.2
2014 04 15 13        8.3
2014 04 15 14        9.8
2014 04 15 15        6.9
2014 04 15 16        6.6
2014 04 15 17        6.4
2014 04 15 18        7.0
2014 04 15 19        8.1
2014 04 15 20       14.0
2014 04 15 21       23.7
2014 04 15 22       28.9
2014 04 15 23       26.9
2014 04 16 00       10.1
2014 04 16 01        7.9
2014 04 16 02        7.6
2014 04 16 03       20.4
2014 04 16 04       15.4
2014 04 16 05        6.9
2014 04 16 06        8.9
2014 04 16 07       17.3
2014 04 16 08       21.6
2014 04 16 09       30.0
2014 04 16 10       15.9
2014 04 16 11        8.5
2014 04 16 12        6.7
2014 04 16 13        6.3
2014 04 16 14        6.7
2014 04 16 15        6.2
2014 04 16 16        5.6
2014 04 16 17        6.1
2014 04 16 18        8.1
2014 04 16 19       11.1
2014 04 16 20       33.4
2014 04 16 21       53.7
2014 04 16 22       28.7
2014 04 16 23       20.9
2014 04 17 00       17.6
2014 04 17 01       15.1
2014 04 17 02       26.8
2014 04 17 03       30.3
2014 04 17 04       24.8
2014 04 17 05       18.0
2014 04 17 06       28.6
2014 04 17 07       30.0
2014 04 17 08       33.1
2014 04 17 09       22.0
2014 04 17 10       12.2
2014 04 17 11        8.3
2014 04 17 12        8.2
2014 04 17 13        7.3
2014 04 17 14        7.8
2014 04 17 15        6.6
2014 04 17 16        7.0
2014 04 17 17        7.7
2014 04 17 18        9.1
2014 04 17 19       12.4
2014 04 17 20       21.9
2014 04 17 21       48.8
2014 04 17 22       40.1
2014 04 17 23       26.3
2014 04 18 00       19.5
2014 04 18 01       21.8
2014 04 18 02       32.7
2014 04 18 03       14.8
2014 04 18 04       26.2
2014 04 18 05       35.5
2014 04 18 06       32.2
2014 04 18 07       32.8
2014 04 18 08       37.9
2014 04 18 09       31.1
2014 04 18 10       30.6
2014 04 18 11       36.9
2014 04 18 12       32.4
2014 04 18 13       33.1
2014 04 18 14       21.7
2014 04 18 15       15.5
2014 04 18 16       11.5
2014 04 18 17       12.1
2014 04 18 18       12.9
2014 04 18 19       12.0
2014 04 18 20       35.0
2014 04 18 21       63.0
2014 04 18 22       41.7
2014 04 18 23       30.6
2014 04 19 00       32.8
2014 04 19 01       38.0
2014 04 19 02       38.9
2014 04 19 03       17.6
2014 04 19 04       15.0
2014 04 19 05       13.4
2014 04 19 06       10.9
2014 04 19 07        8.5
2014 04 19 08        8.9
2014 04 19 09        8.9
2014 04 19 10        8.3
2014 04 19 11        8.2
2014 04 19 12        8.4
2014 04 19 13        6.1
2014 04 19 14        5.1
2014 04 19 15        6.9
2014 04 19 16        7.5
2014 04 19 17        8.3
2014 04 19 18        9.5
2014 04 19 19       10.7
2014 04 19 20        9.3
2014 04 19 21       13.3
2014 04 19 22       17.0
2014 04 19 23       18.6
2014 04 20 00       19.1
2014 04 20 01       19.0
2014 04 20 02       14.0
2014 04 20 03        9.3
2014 04 20 04        7.5
2014 04 20 05        7.2
2014 04 20 06        8.4
2014 04 20 07        8.8
2014 04 20 08        8.0
2014 04 20 09        5.9
2014 04 20 10        5.6
2014 04 20 11        5.6
2014 04 20 12        4.1
2014 04 20 13        4.2
2014 04 20 14        4.1
2014 04 20 15        3.9
2014 04 20 16        4.2
2014 04 20 17        4.3
2014 04 20 18        5.3
2014 04 20 19        7.2
2014 04 20 20        8.7
2014 04 20 21        8.8
2014 04 20 22        8.1
2014 04 20 23        6.8
2014 04 21 00        6.0
2014 04 21 01        5.2
2014 04 21 02        4.9
2014 04 21 03        5.6
2014 04 21 04        5.6
2014 04 21 05        5.1
2014 04 21 06        5.2
2014 04 21 07        6.5
2014 04 21 08        7.6
2014 04 21 09        7.4
2014 04 21 10        7.1
2014 04 21 11        7.1
2014 04 21 12        6.3
2014 04 21 13        8.0
2014 04 21 14        7.4
2014 04 21 15        6.4
2014 04 21 16        9.0
2014 04 21 17       12.5
2014 04 21 18        8.1
2014 04 21 19       11.4
2014 04 21 20       15.4
2014 04 21 21       14.1
2014 04 21 22       13.4
2014 04 21 23       16.4
2014 04 22 00       16.0
2014 04 22 01       19.6
2014 04 22 02       15.7
2014 04 22 03       14.3
2014 04 22 04       14.5
2014 04 22 05       12.1
2014 04 22 06       12.2
2014 04 22 07       16.6
2014 04 22 08       20.3
2014 04 22 09       19.4
2014 04 22 10       14.8
2014 04 22 11        8.3
2014 04 22 12        9.6
2014 04 22 13       11.0
2014 04 22 14       12.5
2014 04 22 15       11.4
2014 04 22 16       11.3
2014 04 22 17       13.2
2014 04 22 18       12.2
2014 04 22 19       14.0
2014 04 22 20       20.2
2014 04 22 21       38.0
2014 04 22 22       35.6
2014 04 22 23       26.3
2014 04 23 00       21.6
2014 04 23 01       15.5
2014 04 23 02       11.0
2014 04 23 03        7.8
2014 04 23 04        8.0
2014 04 23 05       14.0
2014 04 23 06       15.9
2014 04 23 07       11.8
2014 04 23 08       22.3
2014 04 23 09       25.5
2014 04 23 10       20.3
2014 04 23 11       12.4
2014 04 23 12       14.1
2014 04 23 13        8.9
2014 04 23 14        6.7
2014 04 23 15        5.8
2014 04 23 16        6.2
2014 04 23 17        7.4
2014 04 23 18        7.1
2014 04 23 19        9.9
2014 04 23 20       17.6
2014 04 23 21       38.2
2014 04 23 22       28.1
2014 04 23 23       30.5
2014 04 24 00       15.7
2014 04 24 01       14.9
2014 04 24 02        9.8
2014 04 24 03        7.4
2014 04 24 04        7.1
2014 04 24 05       12.2
2014 04 24 06       19.1
2014 04 24 07       26.2
2014 04 24 08       37.6
2014 04 24 09       40.6
2014 04 24 10       25.8
2014 04 24 11       18.8
2014 04 24 12       12.8
2014 04 24 13        9.7
2014 04 24 14       10.1
2014 04 24 15        6.3
2014 04 24 16        4.7
2014 04 24 17        5.8
2014 04 24 18        6.8
2014 04 24 19       18.9
2014 04 24 20       22.2
2014 04 24 21       30.6
2014 04 24 22       26.2
2014 04 24 23       19.7
2014 04 25 00       21.0
2014 04 25 01       25.4
2014 04 25 02       31.8
2014 04 25 03       33.4
2014 04 25 04       24.3
2014 04 25 05       17.7
2014 04 25 06       13.0
2014 04 25 07       16.7
2014 04 25 08       15.5
2014 04 25 09       12.5
2014 04 25 10       16.9
2014 04 25 11        9.2
2014 04 25 12        7.1
2014 04 25 13        6.3
2014 04 25 14        4.0
2014 04 25 15        4.6
2014 04 25 16        7.2
2014 04 25 17        6.9
2014 04 25 18        5.6
2014 04 25 19        7.1
2014 04 25 20       11.7
2014 04 25 21       19.8
2014 04 25 22       32.1
2014 04 25 23       15.6
2014 04 26 00       11.7
2014 04 26 01       10.1
2014 04 26 02        9.2
2014 04 26 03        8.9
2014 04 26 04       10.7
2014 04 26 05       22.4
2014 04 26 06       14.7
2014 04 26 07       12.4
2014 04 26 08       16.5
2014 04 26 09       26.2
2014 04 26 10       27.4
2014 04 26 11       19.5
2014 04 26 12       14.9
2014 04 26 13        9.9
2014 04 26 14        7.2
2014 04 26 15        5.5
2014 04 26 16        5.4
2014 04 26 17        8.8
2014 04 26 18        9.2
2014 04 26 19        9.3
2014 04 26 20       15.0
2014 04 26 21       17.3
2014 04 26 22       15.3
2014 04 26 23       11.0
2014 04 27 00       12.9
2014 04 27 01       13.0
2014 04 27 02       13.4
2014 04 27 03       12.0
2014 04 27 04       15.7
2014 04 27 05       13.0
2014 04 27 06       10.0
2014 04 27 07       10.4
2014 04 27 08        8.1
2014 04 27 09        7.3
2014 04 27 10        6.7
2014 04 27 11        4.8
2014 04 27 12        4.8
2014 04 27 13        3.5
2014 04 27 14        3.1
2014 04 27 15        3.5
2014 04 27 16        5.9
2014 04 27 17        7.9
2014 04 27 18        7.7
2014 04 27 19       10.2
2014 04 27 20       13.7
2014 04 27 21       10.4
2014 04 27 22        7.2
2014 04 27 23        5.9
2014 04 28 00        5.0
2014 04 28 01        5.0
2014 04 28 02        5.6
2014 04 28 03        6.5
2014 04 28 04        6.0
2014 04 28 05        5.9
2014 04 28 06       10.2
2014 04 28 07       13.8
2014 04 28 08       23.4
2014 04 28 09       24.3
2014 04 28 10       21.6
2014 04 28 11       21.4
2014 04 28 12       22.0
2014 04 28 13       20.0
2014 04 28 14       21.6
2014 04 28 15       22.1
2014 04 28 16       21.5
2014 04 28 17       29.4
2014 04 28 18       27.4
2014 04 28 19       36.7
2014 04 28 20       33.1
2014 04 28 21       24.5
2014 04 28 22       15.2
2014 04 28 23       12.0
2014 04 29 00       11.1
2014 04 29 01        7.4
2014 04 29 02        5.1
2014 04 29 03        4.5
2014 04 29 04        5.1
2014 04 29 05        8.0
2014 04 29 06       14.6
2014 04 29 07       19.0
2014 04 29 08       25.5
2014 04 29 09       26.7
2014 04 29 10       22.7
2014 04 29 11       21.5
2014 04 29 12       12.9
2014 04 29 13        9.7
2014 04 29 14        9.3
2014 04 29 15        7.9
2014 04 29 16        7.8
2014 04 29 17        6.9
2014 04 29 18        9.0
2014 04 29 19       12.4
2014 04 29 20       17.4
2014 04 29 21       47.0
2014 04 29 22       26.1
2014 04 29 23       17.7
2014 04 30 00       15.1
2014 04 30 01       13.2
2014 04 30 02       10.5
2014 04 30 03       16.6
2014 04 30 04       25.2
2014 04 30 05       16.2
2014 04 30 06       17.6
2014 04 30 07       21.9
2014 04 30 08       29.9
2014 04 30 09       25.0
2014 04 30 10       23.8
2014 04 30 11       12.9
2014 04 30 12       12.8
2014 04 30 13       11.5
2014 04 30 14       12.2
2014 04 30 15       14.9
2014 04 30 16       12.4
2014 04 30 17       15.8
2014 04 30 18       29.1
2014 04 30 19       20.2
2014 04 30 20       24.3
2014 04 30 21       20.6
2014 04 30 22       25.1
2014 04 30 23       16.6
2014 05 01 00       13.0
2014 05 01 01       12.6
2014 05 01 02        9.3
2014 05 01 03        6.6
2014 05 01 04        5.6
2014 05 01 05        5.3
2014 05 01 06        5.7
2014 05 01 07        8.1
2014 05 01 08        8.5
2014 05 01 09        7.4
2014 05 01 10        6.1
2014 05 01 11        6.5
2014 05 01 12        6.1
2014 05 01 13        5.7
2014 05 01 14        4.6
2014 05 01 15        3.9
2014 05 01 16        3.3
2014 05 01 17        3.6
2014 05 01 18        4.5
2014 05 01 19        5.7
2014 05 01 20        7.9
2014 05 01 21        4.6
2014 05 01 22        5.4
2014 05 01 23        6.0
2014 05 02 00        5.8
2014 05 02 01        5.7
2014 05 02 02        6.3
2014 05 02 03        7.8
2014 05 02 04        8.1
2014 05 02 05        9.0
2014 05 02 06       18.7
2014 05 02 07       30.4
2014 05 02 08       34.1
2014 05 02 09       28.7
2014 05 02 10       20.9
