med.orarie NO2 [ug/m3] staz.** S. ROCCO

aaaa mm gg hh        NO2
2014 02 08 00       38.4
2014 02 08 01       34.9
2014 02 08 02       34.9
2014 02 08 03       32.1
2014 02 08 04       30.3
2014 02 08 05       28.1
2014 02 08 06       23.6
2014 02 08 07       22.5
2014 02 08 08       21.2
2014 02 08 09       17.4
2014 02 08 10       15.7
2014 02 08 11       15.0
2014 02 08 12       14.4
2014 02 08 13       12.1
2014 02 08 14       12.3
2014 02 08 15       13.2
2014 02 08 16       14.8
2014 02 08 17       19.9
2014 02 08 18       21.5
2014 02 08 19       25.7
2014 02 08 20       24.2
2014 02 08 21       21.3
2014 02 08 22       19.1
2014 02 08 23       21.7
2014 02 09 00       21.4
2014 02 09 01       19.3
2014 02 09 02       17.0
2014 02 09 03       17.6
2014 02 09 04       15.7
2014 02 09 05       22.7
2014 02 09 06       22.1
2014 02 09 07       20.9
2014 02 09 08       21.5
2014 02 09 09       17.2
2014 02 09 10       17.1
2014 02 09 11       16.6
2014 02 09 12       14.6
2014 02 09 13       10.8
2014 02 09 14        9.0
2014 02 09 15        9.4
2014 02 09 16        8.9
2014 02 09 17        8.3
2014 02 09 18        9.8
2014 02 09 19       14.8
2014 02 09 20       18.7
2014 02 09 21       20.9
2014 02 09 22       23.2
2014 02 09 23       28.3
2014 02 10 00       29.1
2014 02 10 01       25.2
2014 02 10 02       24.3
2014 02 10 03       20.7
2014 02 10 04       16.1
2014 02 10 05       13.6
2014 02 10 06       12.3
2014 02 10 07       10.9
2014 02 10 08       13.3
2014 02 10 09       16.7
2014 02 10 10       18.2
2014 02 10 11       18.8
2014 02 10 12       18.5
2014 02 10 13       16.7
2014 02 10 14       18.1
2014 02 10 15       20.4
2014 02 10 16       18.1
2014 02 10 17       16.6
2014 02 10 18       16.6
2014 02 10 19       12.1
2014 02 10 20        9.4
2014 02 10 21       10.7
2014 02 10 22       12.7
2014 02 10 23       13.1
2014 02 11 00       11.7
2014 02 11 01       17.8
2014 02 11 02       30.3
2014 02 11 03       27.4
2014 02 11 04       23.3
2014 02 11 05       22.7
2014 02 11 06       18.9
2014 02 11 07       19.7
2014 02 11 08       21.7
2014 02 11 09       21.9
2014 02 11 10       18.8
2014 02 11 11       20.1
2014 02 11 12       18.0
2014 02 11 13       15.3
2014 02 11 14       15.6
2014 02 11 15       17.1
2014 02 11 16       16.5
2014 02 11 17       13.7
2014 02 11 18       15.1
2014 02 11 19       20.2
2014 02 11 20       25.2
2014 02 11 21       25.6
2014 02 11 22       27.8
2014 02 11 23       34.8
2014 02 12 00       39.9
2014 02 12 01       36.5
2014 02 12 02       30.6
2014 02 12 03       31.9
2014 02 12 04       32.5
2014 02 12 05       28.3
2014 02 12 06       27.4
2014 02 12 07       27.7
2014 02 12 08       24.0
2014 02 12 09       17.5
2014 02 12 10       15.1
2014 02 12 11       16.3
2014 02 12 12       14.7
2014 02 12 13       17.5
2014 02 12 14       18.6
2014 02 12 15       17.8
2014 02 12 16       17.5
2014 02 12 17       21.4
2014 02 12 18       35.0
2014 02 12 19       43.6
2014 02 12 20       41.8
2014 02 12 21       41.9
2014 02 12 22       41.4
2014 02 12 23       36.5
2014 02 13 00       33.6
2014 02 13 01       33.1
2014 02 13 02       30.3
2014 02 13 03       26.1
2014 02 13 04       22.8
2014 02 13 05       20.5
2014 02 13 06       17.8
2014 02 13 07       18.8
2014 02 13 08       24.4
2014 02 13 09       26.1
2014 02 13 10       24.0
2014 02 13 11       27.4
2014 02 13 12       30.4
2014 02 13 13       30.6
2014 02 13 14       26.6
2014 02 13 15       27.7
