med.orarie NO2 [ug/m3] staz.** GHERARDI

aaaa mm gg hh        NO2
2014 02 05 18       18.0
2014 02 05 19       15.0
2014 02 05 20       15.0
2014 02 05 21       18.0
2014 02 05 22       11.0
2014 02 05 23        8.0
2014 02 06 00        5.0
2014 02 06 01        4.0
2014 02 06 02        3.0
2014 02 06 03    -9999.0
2014 02 06 04        2.0
2014 02 06 05        1.0
2014 02 06 06        1.0
2014 02 06 07        2.0
2014 02 06 08        3.0
2014 02 06 09        4.0
2014 02 06 10        5.0
2014 02 06 11       17.0
2014 02 06 12        5.0
2014 02 06 13       10.0
2014 02 06 14       12.0
2014 02 06 15       12.0
2014 02 06 16       10.0
2014 02 06 17        9.0
2014 02 06 18       12.0
2014 02 06 19       13.0
2014 02 06 20       23.0
2014 02 06 21       30.0
2014 02 06 22       27.0
2014 02 06 23       24.0
2014 02 07 00       25.0
2014 02 07 01       19.0
2014 02 07 02       18.0
2014 02 07 03    -9999.0
2014 02 07 04       13.0
2014 02 07 05       16.0
2014 02 07 06       22.0
2014 02 07 07       24.0
2014 02 07 08       25.0
2014 02 07 09       27.0
2014 02 07 10       29.0
2014 02 07 11       29.0
2014 02 07 12       22.0
2014 02 07 13       15.0
2014 02 07 14       11.0
2014 02 07 15       10.0
2014 02 07 16        5.0
2014 02 07 17        8.0
2014 02 07 18       10.0
2014 02 07 19        8.0
2014 02 07 20        7.0
2014 02 07 21        8.0
2014 02 07 22       10.0
2014 02 07 23       20.0
2014 02 08 00       22.0
2014 02 08 01       25.0
2014 02 08 02       20.0
2014 02 08 03    -9999.0
2014 02 08 04       38.0
2014 02 08 05       34.0
2014 02 08 06       35.0
2014 02 08 07       37.0
2014 02 08 08       31.0
2014 02 08 09       23.0
2014 02 08 10       19.0
2014 02 08 11       18.0
2014 02 08 12       19.0
2014 02 08 13       16.0
2014 02 08 14       12.0
2014 02 08 15       10.0
2014 02 08 16       10.0
2014 02 08 17       11.0
2014 02 08 18       22.0
2014 02 08 19       26.0
2014 02 08 20       24.0
2014 02 08 21       15.0
2014 02 08 22       22.0
2014 02 08 23       19.0
2014 02 09 00       12.0
2014 02 09 01        6.0
2014 02 09 02        8.0
2014 02 09 03    -9999.0
2014 02 09 04       10.0
2014 02 09 05        6.0
2014 02 09 06        4.0
2014 02 09 07        4.0
2014 02 09 08        5.0
2014 02 09 09        8.0
2014 02 09 10        4.0
2014 02 09 11        8.0
2014 02 09 12       16.0
2014 02 09 13       14.0
2014 02 09 14       13.0
2014 02 09 15       11.0
2014 02 09 16        9.0
2014 02 09 17        9.0
2014 02 09 18       11.0
2014 02 09 19       11.0
2014 02 09 20       10.0
2014 02 09 21       10.0
2014 02 09 22       11.0
2014 02 09 23       13.0
2014 02 10 00       11.0
2014 02 10 01       11.0
2014 02 10 02        9.0
2014 02 10 03    -9999.0
2014 02 10 04       11.0
2014 02 10 05        9.0
2014 02 10 06        7.0
2014 02 10 07        8.0
2014 02 10 08       13.0
2014 02 10 09       13.0
2014 02 10 10       13.0
2014 02 10 11        5.0
2014 02 10 12        4.0
2014 02 10 13        4.0
2014 02 10 14        2.0
2014 02 10 15        3.0
2014 02 10 16        3.0
2014 02 10 17        1.0
2014 02 10 18        2.0
2014 02 10 19        4.0
2014 02 10 20        7.0
2014 02 10 21        8.0
2014 02 10 22        7.0
2014 02 10 23        9.0
2014 02 11 00       12.0
2014 02 11 01       11.0
2014 02 11 02       11.0
2014 02 11 03    -9999.0
2014 02 11 04       12.0
2014 02 11 05       14.0
2014 02 11 06       19.0
2014 02 11 07       25.0
2014 02 11 08       22.0
2014 02 11 09       20.0
2014 02 11 10       22.0
2014 02 11 11       22.0
2014 02 11 12       21.0
2014 02 11 13       16.0
2014 02 11 14       15.0
2014 02 11 15       16.0
2014 02 11 16       15.0
2014 02 11 17       14.0
2014 02 11 18       12.0
2014 02 11 19       14.0
2014 02 11 20       14.0
2014 02 11 21       16.0
2014 02 11 22       17.0
2014 02 11 23       17.0
2014 02 12 00       19.0
2014 02 12 01       28.0
2014 02 12 02       30.0
2014 02 12 03    -9999.0
2014 02 12 04       29.0
